开始记录数据...	开始记录数据...	
	采集数据: X = 0.030961, Y = -0.0015857, Z = 0.2148	
	t = 3611.5 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.019575, Y = 0.030572, Z = -0.13066	
	t = 3611.6 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.046243, Y = 0.044702, Z = -0.17466	
	t = 3611.7 s, 稳定, fc = NaN Hz, Xf = 0.0278, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.022558, Y = 0.04726, Z = -0.085812	
	t = 3611.8 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.027977, Y = 0.02436, Z = -0.237	
	t = 3611.9 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.024263, Y = 0.02235, Z = 0.17147	
	t = 3612.0 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.032117, Y = -0.0087724, Z = 0.18147	
	t = 3612.1 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.051966, Y = 0.058405, Z = -0.21902	
	t = 3612.2 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.047643, Y = 0.038794, Z = -0.11908	
	t = 3612.3 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.035953, Y = 0.073327, Z = -0.1671	
	t = 3612.4 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.07011, Y = 0.0023731, Z = -0.19763	
	t = 3612.5 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.03644, Y = 0.030511, Z = 0.22065	
	t = 3612.6 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.048983, Y = -0.013157, Z = 0.11766	
	t = 3612.7 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.044843, Y = 0.046346, Z = -0.18057	
	t = 3612.8 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.082044, Y = 0.024908, Z = -0.044434	
	t = 3612.9 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.025663, Y = 0.025273, Z = -0.1097	
	t = 3613.0 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.035953, Y = 0.025456, Z = -0.23694	
	t = 3613.1 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.017626, Y = 0.0064537, Z = 0.17903	
	t = 3613.2 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.064022, Y = 0.0059665, Z = 0.054652	
	t = 3613.3 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.020671, Y = 0.049818, Z = -0.14297	
	t = 3613.4 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.024567, Y = 0.057674, Z = -0.013599	
	t = 3613.5 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0067277, Y = 0.034896, Z = -0.18569	
	t = 3613.6 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.066152, Y = 0.043362, Z = -0.19136	
	t = 3613.7 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.010929, Y = 0.0087681, Z = 0.10944	
	t = 3613.8 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.027186, Y = 0.022654, Z = -0.0448	
	t = 3613.9 s, 稳定, fc = NaN Hz, Xf = 0.0278, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.024811, Y = 0.034835, Z = -0.14261	
	t = 3614.0 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.037658, Y = 0.030815, Z = -0.030723	
	t = 3614.1 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0081893, Y = 0.026735, Z = -0.064301	
	t = 3614.2 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10835, Y = 0.055969, Z = -0.066433	
	t = 3614.3 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.011294, Y = -0.0048745, Z = 0.057882	
	t = 3614.4 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0086764, Y = 0.040377, Z = -0.036634	
	t = 3614.5 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.030473, Y = 0.0063319, Z = -0.042058	
	t = 3614.6 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.021097, Y = 0.0080372, Z = 0.11279	
	t = 3614.7 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.058298, Y = 0.039281, Z = -0.072284	
	t = 3614.8 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.052088, Y = 0.031729, Z = 0.01815	
	t = 3614.9 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.064387, Y = -0.0053008, Z = 0.14228	
	t = 3615.0 s, 稳定, fc = NaN Hz, Xf = 0.0279, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.026759, Y = 0.021132, Z = 0.0032198	
	t = 3615.1 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.033274, Y = 0.043849, Z = 0.082806	
	t = 3615.2 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.0067277, Y = 0.02844, Z = 0.079637	
	t = 3615.3 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0172, Y = 0.082767, Z = -0.24541	
	t = 3615.4 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.064691, Y = 0.043423, Z = -0.07009	
	t = 3615.5 s, 稳定, fc = NaN Hz, Xf = 0.0293, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0058144, Y = -0.0066407, Z = 0.18055	
	t = 3615.6 s, 稳定, fc = NaN Hz, Xf = 0.0276, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.05501, Y = 0.015041, Z = 0.011264	
	t = 3615.7 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.007641, Y = -0.024851, Z = 0.15319	
	t = 3615.8 s, 稳定, fc = NaN Hz, Xf = 0.0282, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.069075, Y = 0.020949, Z = 0.10828	
	t = 3615.9 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.064082, Y = 0.056152, Z = -0.2537	
	t = 3616.0 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.021097, Y = 0.03179, Z = -0.062533	
	t = 3616.1 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.034187, Y = 0.0064537, Z = 0.1471	
	t = 3616.2 s, 稳定, fc = NaN Hz, Xf = 0.0280, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.025481, Y = -0.013949, Z = 0.0065105	
	t = 3616.3 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.024628, Y = -0.009625, Z = 0.1847	
	t = 3616.4 s, 稳定, fc = NaN Hz, Xf = 0.0152, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.076929, Y = 0.044093, Z = 0.14807	
	t = 3616.5 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.084601, Y = 0.051584, Z = -0.18679	
	t = 3616.6 s, 稳定, fc = NaN Hz, Xf = 0.0288, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.04606, Y = 0.0046266, Z = 0.087925	
	t = 3616.7 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.042711, Y = 0.016807, Z = 0.13796	
	t = 3616.8 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.05635, Y = 0.0021904, Z = 0.0084605	
	t = 3616.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.051053, Y = 0.00755, Z = 0.28518	
	t = 3617.0 s, 稳定, fc = NaN Hz, Xf = 0.0281, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.069075, Y = 0.056517, Z = 0.032531	
	t = 3617.1 s, 稳定, fc = NaN Hz, Xf = 0.0285, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.069805, Y = 0.028745, Z = -0.18551	
	t = 3617.2 s, 稳定, fc = NaN Hz, Xf = 0.0289, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.030351, Y = -0.0018293, Z = 0.18506	
	t = 3617.3 s, 稳定, fc = NaN Hz, Xf = 0.0278, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.11273, Y = -0.0091987, Z = 0.13076	
	t = 3617.4 s, 稳定, fc = NaN Hz, Xf = 0.0286, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.05976, Y = -0.026313, Z = 0.16757	
	t = 3617.5 s, 稳定, fc = NaN Hz, Xf = 0.0277, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.015313, Y = 0.0015204, Z = 0.23345	
	t = 3617.6 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0060583, Y = 0.038672, Z = -0.22292	
	t = 3617.7 s, 稳定, fc = NaN Hz, Xf = 0.0287, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.04058, Y = 0.041413, Z = -0.13481	
	t = 3617.8 s, 稳定, fc = NaN Hz, Xf = 0.0292, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.029316, Y = 0.023202, Z = 0.21066	
	t = 3617.9 s, 稳定, fc = NaN Hz, Xf = 0.0284, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.06116, Y = -0.013949, Z = 0.087559	
	t = 3618.0 s, 稳定, fc = NaN Hz, Xf = 0.0170, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.015617, Y = -0.0037173, Z = 0.11157	
	t = 3618.1 s, 稳定, fc = NaN Hz, Xf = 0.0152, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.033518, Y = 0.03989, Z = 0.20261	
	t = 3618.2 s, 稳定, fc = NaN Hz, Xf = 0.0165, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.050748, Y = 0.0271, Z = -0.19227	
	t = 3618.3 s, 稳定, fc = NaN Hz, Xf = 0.0162, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.074311, Y = 0.033982, Z = -0.11902	
	t = 3618.4 s, 稳定, fc = NaN Hz, Xf = 0.0283, n_new = NaN rpm, pass = 0.0003 s	
